packet_type,source,dest,creation_time,arrival_time,delay_ms
PROBE,19,28,77.733,77.733,0.000
PROBE,19,29,77.733,77.733,0.000
PROBE,19,9,77.733,77.733,0.000
PROBE,66,67,77.958,77.958,0.000
PROBE,66,75,77.958,77.958,0.000
PROBE,66,55,77.958,77.958,0.000
PROBE,75,66,78.017,78.017,0.000
PROBE,75,85,78.017,78.017,0.000
PROBE,8,9,78.065,78.065,0.000
PROBE,8,18,78.065,78.065,0.000
PROBE,85,75,78.155,78.155,0.000
PROBE,69,68,78.336,78.336,0.000
PROBE,69,59,78.336,78.336,0.000
HEART_BEAT,68,58,78.336,78.337,0.000
HEART_BEAT,68,69,78.336,78.337,0.000
HEART_BEAT,59,58,78.336,78.337,0.000
HEART_BEAT,68,59,78.336,78.337,0.000
HEART_BEAT,59,69,78.336,78.337,0.000
HEART_BEAT,59,68,78.336,78.337,0.000
PROBE,71,62,78.459,78.459,0.000
PROBE,71,82,78.459,78.459,0.000
PROBE,21,20,78.477,78.477,0.000
PROBE,21,22,78.477,78.477,0.000
PROBE,19,18,78.733,78.733,0.000
PROBE,19,28,78.733,78.733,0.000
PROBE,19,29,78.733,78.733,0.000
PROBE,19,9,78.733,78.733,0.000
PROBE,82,92,78.902,78.902,0.000
PROBE,82,71,78.902,78.902,0.000
PROBE,66,67,78.958,78.958,0.000
PROBE,66,75,78.958,78.958,0.000
PROBE,66,55,78.958,78.958,0.000
PROBE,75,66,79.017,79.017,0.000
PROBE,75,85,79.017,79.017,0.000
PROBE,8,9,79.065,79.065,0.000
PROBE,8,18,79.065,79.065,0.000
PROBE,85,75,79.155,79.155,0.000
PROBE,45,55,79.269,79.269,0.000
PROBE,71,62,79.459,79.459,0.000
PROBE,71,82,79.459,79.459,0.000
PROBE,21,20,79.477,79.477,0.000
PROBE,21,22,79.477,79.477,0.000
PROBE,19,18,79.733,79.733,0.000
PROBE,19,28,79.733,79.733,0.000
PROBE,19,29,79.733,79.733,0.000
PROBE,19,9,79.733,79.733,0.000
PROBE,82,92,79.902,79.902,0.000
PROBE,82,71,79.902,79.902,0.000
PROBE,66,67,79.958,79.958,0.000
PROBE,66,75,79.958,79.958,0.000
PROBE,66,55,79.958,79.958,0.000
PROBE,75,66,80.017,80.017,0.000
PROBE,75,85,80.017,80.017,0.000
PROBE,8,9,80.065,80.065,0.000
PROBE,8,18,80.065,80.065,0.000
PROBE,85,75,80.155,80.155,0.000
PROBE,45,55,80.269,80.269,0.000
PROBE,71,62,80.459,80.459,0.000
PROBE,71,82,80.459,80.459,0.000
PROBE,21,20,80.477,80.477,0.000
PROBE,21,22,80.477,80.477,0.000
PROBE,19,18,80.733,80.733,0.000
PROBE,19,28,80.733,80.733,0.000
PROBE,19,29,80.733,80.733,0.000
PROBE,19,9,80.733,80.733,0.000
PROBE,82,92,80.902,80.902,0.000
PROBE,82,71,80.902,80.902,0.000
PROBE,66,67,80.958,80.958,0.000
PROBE,66,75,80.958,80.958,0.000
PROBE,66,55,80.958,80.958,0.000
PROBE,75,66,81.017,81.017,0.000
PROBE,75,85,81.017,81.017,0.000
PROBE,85,75,81.155,81.155,0.000
PROBE,45,55,81.269,81.269,0.000
PROBE,71,62,81.459,81.459,0.000
PROBE,71,82,81.459,81.459,0.000
PROBE,21,20,81.477,81.477,0.000
PROBE,21,22,81.477,81.477,0.000
PROBE,19,18,81.733,81.733,0.000
PROBE,19,28,81.733,81.733,0.000
PROBE,19,29,81.733,81.733,0.000
PROBE,19,9,81.733,81.733,0.000
PROBE,52,51,81.826,81.827,0.000
PROBE,52,62,81.826,81.827,0.000
PROBE,52,41,81.826,81.827,0.000
PROBE,82,92,81.902,81.902,0.000
PROBE,82,71,81.902,81.902,0.000
PROBE,66,67,81.958,81.958,0.000
PROBE,66,75,81.958,81.958,0.000
PROBE,66,55,81.958,81.958,0.000
PROBE,75,66,82.017,82.017,0.000
PROBE,75,85,82.017,82.017,0.000
PROBE,85,75,82.155,82.155,0.000
PROBE,45,55,82.269,82.269,0.000
PROBE,21,20,82.477,82.477,0.000
PROBE,21,22,82.477,82.477,0.000
PROBE,51,52,82.714,82.714,0.000
PROBE,51,41,82.714,82.714,0.000
PROBE,19,18,82.733,82.733,0.000
PROBE,19,28,82.733,82.733,0.000
PROBE,19,29,82.733,82.733,0.000
PROBE,19,9,82.733,82.733,0.000
PROBE,4,3,82.745,82.745,0.000
PROBE,4,5,82.745,82.745,0.000
PROBE,52,51,82.826,82.827,0.000
PROBE,52,62,82.826,82.827,0.000
PROBE,52,41,82.826,82.827,0.000
PROBE,82,92,82.902,82.902,0.000
PROBE,82,71,82.902,82.902,0.000
PROBE,66,67,82.958,82.958,0.000
PROBE,66,75,82.958,82.958,0.000
PROBE,66,55,82.958,82.958,0.000
PROBE,75,66,83.017,83.017,0.000
PROBE,75,85,83.017,83.017,0.000
PROBE,85,75,83.155,83.155,0.000
PROBE,45,55,83.269,83.269,0.000
PROBE,15,5,83.361,83.361,0.000
PROBE,15,24,83.361,83.361,0.000
PROBE,21,20,83.477,83.477,0.000
PROBE,21,22,83.477,83.477,0.000
PROBE,51,52,83.714,83.714,0.000
PROBE,51,41,83.714,83.714,0.000
PROBE,19,18,83.733,83.733,0.000
PROBE,19,28,83.733,83.733,0.000
PROBE,19,29,83.733,83.733,0.000
PROBE,19,9,83.733,83.733,0.000
PROBE,4,3,83.745,83.745,0.000
PROBE,4,5,83.745,83.745,0.000
PROBE,52,51,83.826,83.827,0.000
PROBE,52,62,83.826,83.827,0.000
PROBE,52,41,83.826,83.827,0.000
PROBE,82,92,83.902,83.902,0.000
PROBE,82,71,83.902,83.902,0.000
PROBE,66,67,83.958,83.958,0.000
PROBE,66,75,83.958,83.958,0.000
PROBE,66,55,83.958,83.958,0.000
PROBE,75,66,84.017,84.017,0.000
PROBE,75,85,84.017,84.017,0.000
PROBE,17,18,84.238,84.238,0.000
PROBE,45,55,84.269,84.269,0.000
PROBE,15,5,84.361,84.361,0.000
PROBE,15,24,84.361,84.361,0.000
PROBE,21,20,84.477,84.477,0.000
PROBE,21,22,84.477,84.477,0.000
PROBE,51,52,84.714,84.714,0.000
PROBE,51,41,84.714,84.714,0.000
PROBE,19,18,84.733,84.733,0.000
PROBE,19,28,84.733,84.733,0.000
PROBE,19,29,84.733,84.733,0.000
PROBE,19,9,84.733,84.733,0.000
PROBE,4,3,84.745,84.745,0.000
PROBE,4,5,84.745,84.745,0.000
PROBE,52,51,84.826,84.827,0.000
PROBE,52,62,84.826,84.827,0.000
PROBE,52,41,84.826,84.827,0.000
PROBE,82,92,84.902,84.902,0.000
PROBE,82,71,84.902,84.902,0.000
PROBE,66,67,84.958,84.958,0.000
PROBE,66,75,84.958,84.958,0.000
PROBE,66,55,84.958,84.958,0.000
PROBE,75,66,85.017,85.017,0.000
PROBE,75,85,85.017,85.017,0.000
PROBE,17,18,85.238,85.238,0.000
PROBE,45,55,85.269,85.269,0.000
PROBE,15,5,85.361,85.361,0.000
PROBE,15,24,85.361,85.361,0.000
PROBE,21,20,85.477,85.477,0.000
PROBE,21,22,85.477,85.477,0.000
PROBE,51,52,85.714,85.714,0.000
PROBE,51,41,85.714,85.714,0.000
PROBE,19,18,85.733,85.733,0.000
PROBE,19,28,85.733,85.733,0.000
PROBE,19,29,85.733,85.733,0.000
PROBE,19,9,85.733,85.733,0.000
PROBE,4,3,85.745,85.745,0.000
PROBE,4,5,85.745,85.745,0.000
PROBE,52,51,85.826,85.827,0.000
PROBE,52,62,85.826,85.827,0.000
PROBE,52,41,85.826,85.827,0.000
PROBE,82,92,85.902,85.902,0.000
PROBE,82,71,85.902,85.902,0.000
PROBE,66,67,85.958,85.958,0.000
PROBE,66,75,85.958,85.958,0.000
PROBE,66,55,85.958,85.958,0.000
PROBE,28,29,86.230,86.230,0.000
PROBE,28,19,86.230,86.230,0.000
PROBE,28,18,86.230,86.230,0.000
PROBE,17,18,86.238,86.238,0.000
PROBE,45,55,86.269,86.269,0.000
PROBE,15,5,86.361,86.361,0.000
PROBE,15,24,86.361,86.361,0.000
PROBE,51,52,86.714,86.714,0.000
PROBE,51,41,86.714,86.714,0.000
PROBE,19,18,86.733,86.733,0.000
PROBE,19,28,86.733,86.733,0.000
PROBE,19,29,86.733,86.733,0.000
PROBE,19,9,86.733,86.733,0.000
PROBE,4,3,86.745,86.745,0.000
PROBE,4,5,86.745,86.745,0.000
PROBE,52,51,86.826,86.827,0.000
PROBE,52,62,86.826,86.827,0.000
PROBE,52,41,86.826,86.827,0.000
PROBE,82,92,86.902,86.902,0.000
PROBE,82,71,86.902,86.902,0.000
PROBE,66,67,86.958,86.958,0.000
PROBE,66,75,86.958,86.958,0.000
PROBE,66,55,86.958,86.958,0.000
PROBE,28,29,87.230,87.230,0.000
PROBE,28,19,87.230,87.230,0.000
PROBE,28,18,87.230,87.230,0.000
PROBE,17,18,87.238,87.238,0.000
PROBE,45,55,87.269,87.269,0.000
PROBE,87,96,87.346,87.346,0.000
PROBE,87,97,87.346,87.346,0.000
PROBE,15,5,87.361,87.361,0.000
PROBE,15,24,87.361,87.361,0.000
PROBE,37,36,87.503,87.503,0.000
PROBE,3,4,87.617,87.617,0.000
PROBE,51,52,87.714,87.714,0.000
PROBE,51,41,87.714,87.714,0.000
PROBE,4,3,87.745,87.745,0.000
PROBE,4,5,87.745,87.745,0.000
PROBE,52,51,87.826,87.827,0.000
PROBE,52,62,87.826,87.827,0.000
PROBE,52,41,87.826,87.827,0.000
PROBE,82,92,87.902,87.902,0.000
PROBE,82,71,87.902,87.902,0.000
PROBE,28,29,88.230,88.230,0.000
PROBE,28,19,88.230,88.230,0.000
PROBE,28,18,88.230,88.230,0.000
PROBE,17,18,88.238,88.238,0.000
PROBE,45,55,88.269,88.269,0.000
JOIN_REQUEST,69,68,88.337,88.337,0.000
JOIN_REPLY,68,58,88.337,88.337,0.000
JOIN_REPLY,68,69,88.337,88.337,0.000
JOIN_REPLY,68,59,88.337,88.337,0.000
HEART_BEAT,69,68,88.337,88.337,0.000
JOIN_ACK,69,68,88.337,88.337,0.000
HEART_BEAT,69,59,88.337,88.337,0.000
PROBE,87,96,88.346,88.346,0.000
PROBE,87,97,88.346,88.346,0.000
PROBE,15,5,88.361,88.361,0.000
PROBE,15,24,88.361,88.361,0.000
PROBE,37,36,88.503,88.503,0.000
PROBE,3,4,88.617,88.617,0.000
PROBE,51,52,88.714,88.714,0.000
PROBE,51,41,88.714,88.714,0.000
PROBE,4,3,88.745,88.745,0.000
PROBE,4,5,88.745,88.745,0.000
PROBE,52,51,88.826,88.827,0.000
PROBE,52,62,88.826,88.827,0.000
PROBE,52,41,88.826,88.827,0.000
PROBE,10,20,88.875,88.875,0.000
PROBE,24,15,89.212,89.212,0.000
PROBE,28,29,89.230,89.230,0.000
PROBE,28,19,89.230,89.230,0.000
PROBE,28,18,89.230,89.230,0.000
PROBE,17,18,89.238,89.238,0.000
PROBE,87,96,89.346,89.346,0.000
PROBE,87,97,89.346,89.346,0.000
PROBE,15,5,89.361,89.361,0.000
PROBE,15,24,89.361,89.361,0.000
PROBE,37,36,89.503,89.503,0.000
PROBE,3,4,89.617,89.617,0.000
PROBE,51,52,89.714,89.714,0.000
PROBE,51,41,89.714,89.714,0.000
PROBE,4,3,89.745,89.745,0.000
PROBE,4,5,89.745,89.745,0.000
PROBE,52,51,89.826,89.827,0.000
PROBE,52,62,89.826,89.827,0.000
PROBE,52,41,89.826,89.827,0.000
PROBE,10,11,89.875,89.875,0.000
PROBE,10,20,89.875,89.875,0.000
PROBE,5,15,90.121,90.121,0.000
PROBE,5,4,90.121,90.121,0.000
PROBE,24,15,90.212,90.212,0.000
PROBE,28,29,90.230,90.230,0.000
PROBE,28,19,90.230,90.230,0.000
PROBE,28,18,90.230,90.230,0.000
PROBE,17,18,90.238,90.238,0.000
PROBE,87,96,90.346,90.346,0.000
PROBE,87,97,90.346,90.346,0.000
PROBE,15,5,90.361,90.361,0.000
PROBE,15,24,90.361,90.361,0.000
PROBE,11,10,90.411,90.411,0.000
PROBE,11,21,90.411,90.411,0.000
PROBE,37,36,90.503,90.503,0.000
PROBE,3,4,90.617,90.617,0.000
PROBE,51,52,90.714,90.714,0.000
PROBE,51,41,90.714,90.714,0.000
PROBE,4,3,90.745,90.745,0.000
PROBE,4,5,90.745,90.745,0.000
PROBE,52,51,90.826,90.827,0.000
PROBE,52,62,90.826,90.827,0.000
PROBE,52,41,90.826,90.827,0.000
PROBE,10,11,90.875,90.875,0.000
PROBE,10,20,90.875,90.875,0.000
PROBE,5,15,91.121,91.121,0.000
PROBE,5,4,91.121,91.121,0.000
PROBE,24,15,91.212,91.212,0.000
PROBE,28,29,91.230,91.230,0.000
PROBE,28,19,91.230,91.230,0.000
PROBE,28,18,91.230,91.230,0.000
PROBE,17,18,91.238,91.238,0.000
PROBE,87,96,91.346,91.346,0.000
PROBE,87,97,91.346,91.346,0.000
PROBE,15,5,91.361,91.361,0.000
PROBE,15,24,91.361,91.361,0.000
PROBE,11,10,91.411,91.411,0.000
PROBE,11,21,91.411,91.411,0.000
PROBE,37,36,91.503,91.503,0.000
PROBE,67,66,91.589,91.589,0.000
PROBE,3,4,91.617,91.617,0.000
PROBE,51,52,91.714,91.714,0.000
PROBE,51,41,91.714,91.714,0.000
PROBE,4,3,91.745,91.745,0.000
PROBE,4,5,91.745,91.745,0.000
PROBE,10,11,91.875,91.875,0.000
PROBE,10,20,91.875,91.875,0.000
PROBE,5,15,92.121,92.121,0.000
PROBE,5,4,92.121,92.121,0.000
PROBE,24,15,92.212,92.212,0.000
PROBE,28,29,92.230,92.230,0.000
PROBE,28,19,92.230,92.230,0.000
PROBE,28,18,92.230,92.230,0.000
PROBE,17,18,92.238,92.238,0.000
PROBE,87,96,92.346,92.346,0.000
PROBE,87,97,92.346,92.346,0.000
PROBE,87,76,92.346,92.346,0.000
PROBE,15,5,92.361,92.361,0.000
PROBE,15,24,92.361,92.361,0.000
PROBE,11,10,92.411,92.411,0.000
PROBE,11,21,92.411,92.411,0.000
PROBE,37,36,92.503,92.503,0.000
PROBE,67,66,92.589,92.589,0.000
PROBE,3,4,92.617,92.617,0.000
PROBE,22,32,92.840,92.840,0.000
PROBE,22,21,92.840,92.840,0.000
PROBE,10,11,92.875,92.875,0.000
PROBE,10,20,92.875,92.875,0.000
PROBE,96,97,92.961,92.961,0.000
PROBE,96,87,92.961,92.961,0.000
PROBE,5,15,93.121,93.121,0.000
PROBE,5,4,93.121,93.121,0.000
PROBE,24,15,93.212,93.212,0.000
PROBE,28,29,93.230,93.230,0.000
PROBE,28,19,93.230,93.230,0.000
PROBE,28,18,93.230,93.230,0.000
PROBE,17,18,93.238,93.238,0.000
PROBE,76,85,93.263,93.263,0.000
PROBE,76,87,93.263,93.263,0.000
PROBE,32,22,93.291,93.291,0.000
PROBE,32,41,93.291,93.291,0.000
PROBE,87,96,93.346,93.346,0.000
PROBE,87,97,93.346,93.346,0.000
PROBE,87,76,93.346,93.346,0.000
PROBE,11,10,93.411,93.411,0.000
PROBE,11,21,93.411,93.411,0.000
PROBE,37,36,93.503,93.503,0.000
PROBE,67,66,93.589,93.589,0.000
PROBE,3,4,93.617,93.617,0.000
PROBE,22,32,93.840,93.840,0.000
PROBE,22,21,93.840,93.840,0.000
PROBE,10,11,93.875,93.875,0.000
PROBE,10,20,93.875,93.875,0.000
PROBE,96,97,93.961,93.961,0.000
PROBE,96,87,93.961,93.961,0.000
PROBE,5,15,94.121,94.121,0.000
PROBE,5,4,94.121,94.121,0.000
PROBE,63,53,94.184,94.184,0.000
PROBE,53,63,94.201,94.201,0.000
PROBE,53,52,94.201,94.201,0.000
PROBE,53,43,94.201,94.202,0.000
PROBE,53,62,94.201,94.202,0.000
PROBE,24,15,94.212,94.212,0.000
PROBE,28,29,94.230,94.230,0.000
PROBE,28,19,94.230,94.230,0.000
PROBE,28,18,94.230,94.230,0.000
PROBE,76,85,94.263,94.263,0.000
PROBE,76,87,94.263,94.263,0.000
PROBE,32,22,94.291,94.291,0.000
PROBE,32,41,94.291,94.291,0.000
PROBE,87,96,94.346,94.346,0.000
PROBE,87,97,94.346,94.346,0.000
PROBE,87,76,94.346,94.346,0.000
PROBE,11,10,94.411,94.411,0.000
PROBE,11,21,94.411,94.411,0.000
PROBE,37,36,94.503,94.503,0.000
PROBE,67,66,94.589,94.589,0.000
PROBE,3,4,94.617,94.617,0.000
PROBE,22,32,94.840,94.840,0.000
PROBE,22,21,94.840,94.840,0.000
PROBE,10,11,94.875,94.875,0.000
PROBE,10,20,94.875,94.875,0.000
PROBE,96,97,94.961,94.961,0.000
PROBE,96,87,94.961,94.961,0.000
PROBE,5,15,95.121,95.121,0.000
PROBE,5,4,95.121,95.121,0.000
PROBE,63,53,95.184,95.184,0.000
PROBE,53,63,95.201,95.201,0.000
PROBE,53,52,95.201,95.201,0.000
PROBE,53,43,95.201,95.202,0.000
PROBE,53,62,95.201,95.202,0.000
PROBE,24,15,95.212,95.212,0.000
PROBE,28,29,95.230,95.230,0.000
PROBE,28,19,95.230,95.230,0.000
PROBE,28,18,95.230,95.230,0.000
PROBE,76,85,95.263,95.263,0.000
PROBE,76,87,95.263,95.263,0.000
PROBE,32,22,95.291,95.291,0.000
PROBE,32,41,95.291,95.291,0.000
PROBE,87,96,95.346,95.346,0.000
PROBE,87,97,95.346,95.346,0.000
PROBE,87,76,95.346,95.346,0.000
PROBE,11,10,95.411,95.411,0.000
PROBE,11,21,95.411,95.411,0.000
PROBE,37,36,95.503,95.503,0.000
PROBE,67,66,95.589,95.589,0.000
PROBE,3,4,95.617,95.617,0.000
PROBE,22,32,95.840,95.840,0.000
PROBE,22,21,95.840,95.840,0.000
PROBE,10,11,95.875,95.875,0.000
PROBE,10,20,95.875,95.875,0.000
PROBE,96,97,95.961,95.961,0.000
PROBE,96,87,95.961,95.961,0.000
PROBE,49,38,95.969,95.969,0.000
PROBE,18,19,95.980,95.980,0.000
PROBE,18,28,95.980,95.980,0.000
PROBE,18,8,95.980,95.980,0.000
PROBE,18,9,95.980,95.980,0.000
PROBE,18,17,95.980,95.980,0.000
PROBE,18,29,95.980,95.980,0.000
PROBE,5,15,96.121,96.121,0.000
PROBE,5,4,96.121,96.121,0.000
PROBE,63,53,96.184,96.184,0.000
PROBE,53,63,96.201,96.201,0.000
PROBE,53,52,96.201,96.201,0.000
PROBE,53,43,96.201,96.202,0.000
PROBE,53,62,96.201,96.202,0.000
PROBE,24,15,96.212,96.212,0.000
PROBE,76,85,96.263,96.263,0.000
PROBE,76,87,96.263,96.263,0.000
PROBE,32,22,96.291,96.291,0.000
PROBE,32,41,96.291,96.291,0.000
PROBE,87,96,96.346,96.346,0.000
PROBE,87,97,96.346,96.346,0.000
PROBE,87,76,96.346,96.346,0.000
PROBE,11,10,96.411,96.411,0.000
PROBE,11,21,96.411,96.411,0.000
PROBE,38,29,96.427,96.427,0.000
PROBE,38,28,96.427,96.427,0.000
PROBE,38,49,96.427,96.427,0.000
PROBE,37,36,96.503,96.503,0.000
PROBE,67,66,96.589,96.589,0.000
PROBE,3,4,96.617,96.617,0.000
PROBE,22,32,96.840,96.840,0.000
PROBE,22,21,96.840,96.840,0.000
PROBE,10,11,96.875,96.875,0.000
PROBE,10,20,96.875,96.875,0.000
PROBE,96,97,96.961,96.961,0.000
PROBE,96,87,96.961,96.961,0.000
PROBE,49,38,96.969,96.969,0.000
PROBE,18,19,96.980,96.980,0.000
PROBE,18,28,96.980,96.980,0.000
PROBE,18,8,96.980,96.980,0.000
PROBE,18,9,96.980,96.980,0.000
PROBE,18,17,96.980,96.980,0.000
PROBE,18,29,96.980,96.980,0.000
PROBE,5,15,97.121,97.121,0.000
PROBE,5,4,97.121,97.121,0.000
PROBE,63,53,97.184,97.184,0.000
PROBE,53,63,97.201,97.201,0.000
PROBE,53,52,97.201,97.201,0.000
PROBE,53,43,97.201,97.202,0.000
PROBE,53,62,97.201,97.202,0.000
PROBE,24,15,97.212,97.212,0.000
PROBE,76,85,97.263,97.263,0.000
PROBE,76,87,97.263,97.263,0.000
PROBE,32,22,97.291,97.291,0.000
PROBE,32,41,97.291,97.291,0.000
PROBE,11,10,97.411,97.411,0.000
PROBE,11,21,97.411,97.411,0.000
PROBE,38,29,97.427,97.427,0.000
PROBE,38,28,97.427,97.427,0.000
PROBE,38,49,97.427,97.427,0.000
PROBE,67,66,97.589,97.589,0.000
PROBE,22,32,97.840,97.840,0.000
PROBE,22,21,97.840,97.840,0.000
PROBE,10,11,97.875,97.875,0.000
PROBE,10,20,97.875,97.875,0.000
PROBE,96,97,97.961,97.961,0.000
PROBE,96,87,97.961,97.961,0.000
PROBE,49,38,97.969,97.969,0.000
PROBE,18,19,97.980,97.980,0.000
PROBE,18,28,97.980,97.980,0.000
PROBE,18,8,97.980,97.980,0.000
PROBE,18,9,97.980,97.980,0.000
PROBE,18,17,97.980,97.980,0.000
PROBE,18,29,97.980,97.980,0.000
PROBE,5,15,98.121,98.121,0.000
PROBE,5,4,98.121,98.121,0.000
PROBE,63,53,98.184,98.184,0.000
PROBE,53,63,98.201,98.201,0.000
PROBE,53,52,98.201,98.201,0.000
PROBE,53,43,98.201,98.202,0.000
PROBE,53,62,98.201,98.202,0.000
PROBE,24,15,98.212,98.212,0.000
PROBE,76,85,98.263,98.263,0.000
PROBE,76,87,98.263,98.263,0.000
PROBE,32,22,98.291,98.291,0.000
PROBE,32,41,98.291,98.291,0.000
PROBE,11,10,98.411,98.411,0.000
PROBE,11,21,98.411,98.411,0.000
PROBE,94,95,98.413,98.413,0.000
PROBE,38,29,98.427,98.427,0.000
PROBE,38,28,98.427,98.427,0.000
PROBE,38,49,98.427,98.427,0.000
PROBE,40,41,98.434,98.434,0.000
PROBE,97,96,98.511,98.511,0.000
PROBE,97,87,98.511,98.511,0.000
PROBE,67,66,98.589,98.589,0.000
PROBE,22,32,98.840,98.840,0.000
PROBE,22,21,98.840,98.840,0.000
PROBE,96,97,98.961,98.961,0.000
PROBE,96,87,98.961,98.961,0.000
PROBE,49,38,98.969,98.969,0.000
PROBE,18,19,98.980,98.980,0.000
PROBE,18,28,98.980,98.980,0.000
PROBE,18,8,98.980,98.980,0.000
PROBE,18,9,98.980,98.980,0.000
PROBE,18,17,98.980,98.980,0.000
PROBE,18,29,98.980,98.980,0.000
PROBE,5,15,99.121,99.121,0.000
PROBE,5,4,99.121,99.121,0.000
PROBE,63,53,99.184,99.184,0.000
PROBE,53,63,99.201,99.201,0.000
PROBE,53,52,99.201,99.201,0.000
PROBE,53,43,99.201,99.202,0.000
PROBE,53,62,99.201,99.202,0.000
PROBE,76,85,99.263,99.263,0.000
PROBE,76,87,99.263,99.263,0.000
PROBE,32,22,99.291,99.291,0.000
PROBE,32,41,99.291,99.291,0.000
PROBE,11,10,99.411,99.411,0.000
PROBE,11,21,99.411,99.411,0.000
PROBE,94,95,99.413,99.413,0.000
PROBE,38,29,99.427,99.427,0.000
PROBE,38,28,99.427,99.427,0.000
PROBE,38,49,99.427,99.427,0.000
PROBE,40,41,99.434,99.434,0.000
PROBE,97,96,99.511,99.511,0.000
PROBE,97,87,99.511,99.511,0.000
PROBE,65,75,99.574,99.574,0.000
PROBE,65,66,99.574,99.574,0.000
PROBE,65,55,99.574,99.574,0.000
PROBE,67,66,99.589,99.589,0.000
PROBE,7,17,99.591,99.591,0.000
PROBE,22,32,99.840,99.840,0.000
PROBE,22,21,99.840,99.840,0.000
PROBE,96,97,99.961,99.961,0.000
PROBE,96,87,99.961,99.961,0.000
PROBE,49,38,99.969,99.969,0.000
PROBE,18,19,99.980,99.980,0.000
PROBE,18,28,99.980,99.980,0.000
PROBE,18,8,99.980,99.980,0.000
PROBE,18,9,99.980,99.980,0.000
PROBE,18,17,99.980,99.980,0.000
PROBE,18,29,99.980,99.980,0.000
PROBE,63,53,100.184,100.184,0.000
PROBE,53,63,100.201,100.201,0.000
PROBE,53,52,100.201,100.201,0.000
PROBE,53,43,100.201,100.202,0.000
PROBE,53,62,100.201,100.202,0.000
PROBE,76,85,100.263,100.263,0.000
PROBE,76,87,100.263,100.263,0.000
PROBE,32,22,100.291,100.291,0.000
PROBE,32,41,100.291,100.291,0.000
PROBE,94,95,100.413,100.413,0.000
PROBE,38,29,100.427,100.427,0.000
PROBE,38,28,100.427,100.427,0.000
PROBE,38,49,100.427,100.427,0.000
PROBE,40,41,100.434,100.434,0.000
PROBE,25,15,100.435,100.435,0.000
PROBE,25,24,100.435,100.435,0.000
PROBE,97,96,100.511,100.511,0.000
PROBE,97,87,100.511,100.511,0.000
PROBE,65,75,100.574,100.574,0.000
PROBE,65,66,100.574,100.574,0.000
PROBE,65,55,100.574,100.574,0.000
PROBE,67,66,100.589,100.589,0.000
PROBE,7,17,100.591,100.591,0.000
PROBE,22,32,100.840,100.840,0.000
PROBE,22,21,100.840,100.840,0.000
PROBE,96,97,100.961,100.961,0.000
PROBE,96,87,100.961,100.961,0.000
PROBE,18,19,100.980,100.980,0.000
PROBE,18,28,100.980,100.980,0.000
PROBE,18,8,100.980,100.980,0.000
PROBE,18,9,100.980,100.980,0.000
PROBE,18,17,100.980,100.980,0.000
PROBE,18,29,100.980,100.980,0.000
PROBE,63,53,101.184,101.184,0.000
PROBE,53,63,101.201,101.201,0.000
PROBE,53,52,101.201,101.201,0.000
PROBE,53,43,101.201,101.202,0.000
PROBE,53,62,101.201,101.202,0.000
PROBE,76,85,101.263,101.263,0.000
PROBE,76,87,101.263,101.263,0.000
PROBE,32,22,101.291,101.291,0.000
PROBE,32,41,101.291,101.291,0.000
PROBE,94,95,101.413,101.413,0.000
PROBE,38,29,101.427,101.427,0.000
PROBE,38,28,101.427,101.427,0.000
PROBE,38,49,101.427,101.427,0.000
PROBE,40,41,101.434,101.434,0.000
PROBE,25,15,101.435,101.435,0.000
PROBE,25,24,101.435,101.435,0.000
PROBE,97,96,101.511,101.511,0.000
PROBE,97,87,101.511,101.511,0.000
PROBE,36,37,101.558,101.558,0.000
PROBE,65,75,101.574,101.574,0.000
PROBE,65,66,101.574,101.574,0.000
PROBE,65,55,101.574,101.574,0.000
PROBE,7,17,101.591,101.591,0.000
PROBE,29,28,101.690,101.690,0.000
PROBE,29,19,101.690,101.690,0.000
PROBE,29,38,101.690,101.690,0.000
PROBE,29,18,101.690,101.690,0.000
PROBE,22,32,101.840,101.840,0.000
PROBE,22,21,101.840,101.840,0.000
PROBE,96,97,101.961,101.961,0.000
PROBE,96,87,101.961,101.961,0.000
PROBE,18,19,101.980,101.980,0.000
PROBE,18,28,101.980,101.980,0.000
PROBE,18,8,101.980,101.980,0.000
PROBE,18,9,101.980,101.980,0.000
PROBE,18,17,101.980,101.980,0.000
PROBE,18,29,101.980,101.980,0.000
PROBE,53,63,102.201,102.201,0.000
PROBE,53,52,102.201,102.201,0.000
PROBE,53,43,102.201,102.202,0.000
PROBE,53,62,102.201,102.202,0.000
PROBE,76,85,102.263,102.263,0.000
PROBE,76,87,102.263,102.263,0.000
PROBE,32,22,102.291,102.291,0.000
PROBE,32,41,102.291,102.291,0.000
PROBE,94,95,102.413,102.413,0.000
PROBE,62,71,102.420,102.420,0.000
PROBE,62,52,102.420,102.420,0.000
PROBE,62,53,102.420,102.420,0.000
PROBE,38,29,102.427,102.427,0.000
PROBE,38,28,102.427,102.427,0.000
PROBE,38,49,102.427,102.427,0.000
PROBE,40,41,102.434,102.434,0.000
PROBE,25,15,102.435,102.435,0.000
PROBE,25,24,102.435,102.435,0.000
PROBE,97,96,102.511,102.511,0.000
PROBE,97,87,102.511,102.511,0.000
PROBE,36,37,102.558,102.558,0.000
PROBE,65,75,102.574,102.574,0.000
PROBE,65,66,102.574,102.574,0.000
PROBE,65,55,102.574,102.574,0.000
